station_id,latitude,longitude
3669.0,40.67630357634183,-74.00314047932625
3671.0,40.77477944895728,-73.95427465438844
3672.0,40.669767091850034,-73.99474382400513
3674.0,40.70140317257725,-73.98672670125961
3182.0,40.686931,-74.016966
3254.0,40.69231660719192,-74.01486575603484
3479.0,40.68512559515415,-74.02535319328308
3628.0,40.8025566,-73.9490782
3673.0,40.67759206937376,-73.95563721656801
3680.0,40.754120810779256,-73.98025184869765
3240.0,40.759030082196055,-73.9938586950302
3666.0,40.7664255270288,-73.92062902450563
3675.0,40.78459679884892,-73.94968539476396
3676.0,40.675832943912894,-74.01472628116608
3683.0,40.71015471094912,-73.98453533649443
3684.0,40.73756121181137,-74.00398269295692
3685.0,40.66065236872916,-73.9645904302597
3686.0,40.73944820130404,-74.00507032871245
298.0,40.68683208,-73.9796772
3036.0,40.66290776831685,-73.99972200393677
3687.0,40.74322681432173,-73.97449783980845
3688.0,40.75792020879402,-73.96638214588165
3689.0,40.79904139288298,-73.96649479866028
3691.0,40.76408932350689,-73.9106512069702
3692.0,40.6999974843885,-73.97440128028394
3153.0,40.76817546742245,-73.95910263061523
3690.0,40.71334184275907,-74.00935515761375
3693.0,40.72248188638219,-73.95921930670737
3695.0,40.72686951528207,-73.9891903102398
3697.0,40.77515953434235,-73.98918695747851
3699.0,40.76360467795863,-73.98917958140373
3700.0,40.779406085297865,-73.95333588123322
3701.0,40.70831794366396,-74.0050408244133
3705.0,40.72840059450829,-73.99968780577183
3704.0,40.7437524099784,-73.94176483154297
493.0,40.7568001,-73.98291153
3630.0,40.8038654,-73.95593079999999
3154.0,40.77314236,-73.95856158
3709.0,40.73804614248277,-73.99642959237099
3711.0,40.72966729392978,-73.98067966103555
3712.0,40.754691750226016,-73.9974018931389
3714.0,40.70684203101325,-73.9544353965357
3715.0,40.71816969454208,-73.95520135760306
3716.0,40.7535992020056,-73.9379560947418
3718.0,40.727464206923926,-73.97950418293476
3719.0,40.68322254161596,-73.9738118648529
3721.0,40.7675487799971,-73.92093345522879
3720.0,40.68461653897949,-73.98721285164356
3184.0,40.7141454,-74.0335519
3428.0,40.740983,-74.00170200000001
3214.0,40.712774200000005,-74.03648570000001
3481.0,40.71649,-74.04105
3267.0,40.7124188237569,-74.03852552175522
3192.0,40.7112423,-74.0557013
3681.0,40.71517767732029,-74.03768330812454
3185.0,40.7177325,-74.04384499999999
3186.0,40.71958611647166,-74.0431174635887
3276.0,40.71458403535893,-74.04281705617905
3183.0,40.7162469,-74.0334588
3213.0,40.71848892,-74.047726625
3198.0,40.74871594538023,-74.04044330120088
3275.0,40.71835519823214,-74.03891444206238
3199.0,40.7287448,-74.03210820000001
3203.0,40.727595966,-74.044247311
3678.0,40.72572613742557,-74.07195925712584
3270.0,40.72528910781132,-74.04557168483734
3202.0,40.7272235,-74.03375890000001
3268.0,40.71346382669195,-74.06285852193831
3195.0,40.730742625306576,-74.06378388404845
3191.0,40.71821129999999,-74.08363940000001
3187.0,40.721123600000006,-74.03805095
3639.0,40.71925170000001,-74.034234
3196.0,40.7443187,-74.04399090000001
3277.0,40.71435836870427,-74.06661093235016
3279.0,40.72163014263835,-74.04996782541275
